millis,stamp,datetime,light,temp,vcc
1158999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1159999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1160999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1161999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1162999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1164000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1164999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1166000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1166998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1168000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1169000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1169999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1170999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1171998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1173000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1173999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1174999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1175999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1176999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1177999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1178999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1180000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1180999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1182000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1182999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1184000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1184999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1185999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1186999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1187999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1189000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1189999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1190999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1191999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1192998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1193999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1194999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1196000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1196999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1198000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1198999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1200000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1200999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1201999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1202999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1203998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1205000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1205999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1207000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1207999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1208999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1210000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1210998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1211999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1212999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1213999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1214999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1216000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1217000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1217999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1218999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1219999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1220999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1221999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1223000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1223999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1224999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1226000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1226999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1228000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1228999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1230000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1230998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1232000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1232999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1233999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1235000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1235998, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1237000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1237999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1239000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1239999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1240999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1241999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1242999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1244000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1244999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1246000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1246998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1247998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1248999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1249999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1250999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1251998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1252999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1253999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1255000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1255999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1256998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1257998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1258999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1260000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1260998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1261999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1262998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1264000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1264999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1265998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1267000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1267999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1269000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1269999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1271000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1272000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1272998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1274000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1274999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1276000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1276999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1277999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1278999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1279998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1280998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1281999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1283000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1283999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1285000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1285999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1287000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1287999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1288999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1289999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1290999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1291999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1292999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1293999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1294999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1296000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1297000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1297999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1299000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1299999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1300999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1301999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1303000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1303999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1304999, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1305999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1306999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1307999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1308999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1310000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1310998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1312000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1312999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1313999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1315000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1315998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1317000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1317999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1318999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1319999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1320999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1322000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1322999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1324000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1324999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1326000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1326999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1327998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1328999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1329999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1330999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1331999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1332999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1333999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1334999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1335999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1336999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1337999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1338999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1340000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1340998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1341999, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1342998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1344000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1345000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1345998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1346998, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1347999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1349000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1349999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1351000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1351998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1352999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1353999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1354999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1356000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1356998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1357999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1358999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1360000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1361000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1361999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1362999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1363998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1365000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1365999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1367000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1367998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1368999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1369999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1370999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1372000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1372999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1374000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1374999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1376000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1376998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1377999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1378999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1379999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1381000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1381999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1383000, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1384000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1384998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1385998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1386999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1387999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1388998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1389999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1390999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1392000, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
1392999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1393999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1394999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1395999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1396999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1397998, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
1398999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1399999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1400999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1401999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1402999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1404000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1404999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1406000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1406998, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1408000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1408998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1409998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1410998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1411999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1413000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1413998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1415000, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1416000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1416998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1417999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1418999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1419999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1420999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1422000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1422998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1424000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1424999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1425999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1426999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1427999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1429000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1429999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1431000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1431999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1432998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1433999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1434999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1436000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1436999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1437999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1438999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1440000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1440999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1441999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1442999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1443999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1445000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1445999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1447000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1447999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1448999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1449999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1450999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1451999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1452998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1453999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1454999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1456000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1456999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1457998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1458999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1459999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1461000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1461998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1462999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1463998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1464999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1465999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1466999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1467999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1468999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1469999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1470999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1472000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1472998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1473999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1474999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1475999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1476999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1477998, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
1479000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1479998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1480999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1481999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1482998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1483999, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1484999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1485999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1486999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1488000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1489000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1489998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1491000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1491999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1493000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1493999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1495000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1495999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1496999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
